reviewId,text,rating,date,replyContent,bank,type,has_reply,review_len,year_month,is_complaint,text_clean,clean_len,sentiment,bank_id,sentiment_id,split
f2f8bb85-7120-42b8-aa0b-cf4d69c34f40,"cannot activate card ,accrding to help desk the SPECIALIST TEAM say nothing wrong even though i get failed to connect to server when trying to activate new card via app also unistalled twice and installed ,emailed them few times slow response times been trying for ovet 24 hrs no alternative but to go back to my previous bank and close account",1,2025-09-19 14:04:38,"Hi James, we're so sorry to hear of the experience you've had with us. We appreciate your disappointment.

If you haven't done so already, please feel free to get in touch to raise a complaint. You can find out more info on how to do this here: https://www.starlingbank.com/how-to-complain/

Team Starling",Starling,Challenger,1,344,2025-09,1,activate accrding help desk specialist team say nothing wrong though failed connect server trying activate new via unistalled twice installed emailed time slow response time trying ovet hr alternative back previous close,220,Negative,5,0,train
a192f403-23c6-4d43-a169-ac5a172a3c7d,account denied before even supplying any information?!... absolute waste of time downloading the app for it be uninstalled less than 5 minutes later.,1,2025-09-18 20:45:31,"We're sorry we've been unable to offer you an account. As a regulated bank, our customers must pass checks before we can open an account, Alex.
We're unable to share specific decline reasons, but you can find more info on applications here: https://www.starlingbank.com/legal/privacy-notice/
We appreciate your interest.
Team Starling",Starling,Challenger,1,149,2025-09,1,denied supplying information absolute waste downloading uninstalled le minute later,83,Negative,5,0,train
48bd0c76-d299-4286-8666-23b4e906e1ab,The new design and especially the logo look ugly as hell. I bet the senior leadership team will get their bonuses anyway. Poor devs though...,1,2025-09-18 13:24:37,"Hi Arty.

Thanks for sharing your feedback. We'll get this shared for you.

Team Starling",Starling,Challenger,1,141,2025-09,1,new design especially logo look ugly hell bet senior leadership team bonus anyway poor devs though,98,Negative,5,0,train
5f86c861-ddaa-4dfd-90fe-46052fb79171,"Those new fonts are not easier to read, despite what your branding team is claiming.",2,2025-09-18 09:29:31,"Hi Jon, thanks for sharing your feedback on the new font. We take all feedback onboard and really appreciate you sharing. If there's anything we can do to help, feel free to reach out to our customer services team. Team Starling",Starling,Challenger,1,84,2025-09,1,new font easier read despite branding team claiming,51,Negative,5,0,train
456f52da-bb71-4569-b552-ec57f743addd,"bank details stolen , they said can t do anything if bank can t help me with my stolen details or give me new one who can?! absolute joke",1,2025-09-17 11:07:52,"Hi there, we're truly sorry to hear your details were stolen, we can't imagine how worrying this must've been. Our team will be more than happy to get your account back to safety. Please give us a call on 020 7930 4450 so we can help you as soon as possible.

We look forward to hearing from you,
Team Starling",Starling,Challenger,1,137,2025-09,1,detail stolen said anything help stolen detail give new absolute joke,69,Negative,5,0,train
104b8ce8-ac9d-4e55-8e99-dac45fd33d66,"""As a regulated bank, we have to hold up-to-date details for you."" That's funny, because I've had 5 other bank accounts, and none of them ever pestered me like you cretins do. My point was the ""we have to"" part, evidently you don't have to, you're choosing to.",1,2025-09-16 20:58:03,"Hi there,
We really appreciate you letting us know about this. While we can’t speak on other banks’ processes, we ask for this info to keep your account secure and to make sure we have the latest details on file. That way, we can help you out whenever you need it.

Team Starling",Starling,Challenger,1,260,2025-09,1,regulated hold date detail funny account none ever pestered cretin point part evidently choosing,96,Negative,5,0,train
a87fb1d4-8039-461a-845f-9cf3f73128f6,"Vile vile rebrand. Absolutely hideous, no care given that customers hate it. Their response is always that the app will stay the same. How about keep the nice design and bring back interest? Monzo is looking very appealing.",1,2025-09-16 19:31:05,,Starling,Challenger,0,223,2025-09,1,vile vile rebrand absolutely hideous care given customer hate response always stay keep nice design bring back interest looking appealing,137,Negative,5,0,train
0335cdd1-2111-45f8-b12f-135392d61130,Usually ok to use but recently my phone broke and because my card was locked in the app I was unable to access my money and Starling have been no help at all. Will be switching back to a bank that has a high street branch. Terrible customer service. You would think their website login would let you login like other banks to but nope you have to accept a notification on your phone which if your phone is broken is pointless.,1,2025-09-16 08:38:56,"Hi Joe,
We're very sorry to hear about your experience. We appreciate your feedback, and we’ll certainly share this with our team for improvements. If you reach out to us again, we’ll work to make things right. Just a heads-up, since we’re a mobile banking app, we’ll need your device to verify your access to your online account.

Team Starling",Starling,Challenger,1,426,2025-09,1,usually recently broke locked unable access help switching back high street branch terrible customer service think website login let login bank nope accept notification broken pointless,185,Negative,5,0,train
8baf19be-0cc9-445b-bd61-f67cad236443,"idiots, after having my account for over 5 years with a very good monthly income, I loose my card and freeze it, to be told my account will shut in 3 days!!! I will loose all income into my account until their happy to send me a cheque!!! that's wages plus additional, so that rent, bills and my house purchase not going through, will not reply to email, take ages on bot chat, and have never sent anything to my personal email, address any correspondence as to why, what where and how, greed",1,2025-09-14 20:56:00,"Hi Vicki, We're sorry to hear about your experience. We would only close an account as a last resort. We would also send a message in app to let you know about this, usually 90 days or longer in advance. Our live chat is not a bot and is a human. Please do get in touch if you would like to raise a complaint if you haven't already. Team Starling",Starling,Challenger,1,492,2025-09,1,idiot year monthly income loose freeze told shut day loose income happy send cheque wage plus additional rent bill house purchase reply email take age bot chat never sent anything personal email address correspondence greed,223,Negative,5,0,train
b25d1015-e273-4843-9d3c-60a7b96d7911,"Warning to businesses: Starling froze our account for 74 hours, blocking thousands of pounds over a £75 chargeback — even though services were fully delivered and no fault was ours. No payments in, no payments out, no access to our own funds. The damage to our business has been devastating and unacceptable. Starling can block your account without any warning, leaving you helpless, exposed, abandoned, and destroyed. Unsafe, unreliable, dangerous for any serious business.",1,2025-09-14 12:56:06,"Hi Marco, we're really sorry to hear this. As a regulated bank, our team must look into this type of situation fully. We want to assure you that we will complete these checks as fast as possible. If you’d like to raise a complaint, you can find out more info on how to do so here: https://www.starlingbank.com/how-to-complain/. Team Starling",Starling,Challenger,1,474,2025-09,1,warning business froze hour blocking thousand pound chargeback though service fully delivered fault payment payment access fund damage business devastating unacceptable block without warning leaving helpless exposed abandoned destroyed unsafe unreliable dangerous serious business,280,Negative,5,0,train
15ff620b-11dc-4224-8102-21e58423fac9,"A terrible waste of time, my application for an account was declined but with absolutely no explanation given and so I can't understand why, I've never had any issues with anything else before. Very disappointed with them and their level of communication.",1,2025-09-11 13:52:13,"Hi Will, we're sorry to hear this. We appreciate you're keen to know more but we're unable to go into detail about how we decline applications. We'd recommend looking at our Privacy Note (Section 4) for more info: https://www.starlingbank.com/legal/privacy-notice/. We're sorry for the frustration and inconvenience this has caused. Team Starling",Starling,Challenger,1,255,2025-09,1,terrible waste application declined absolutely explanation given understand never issue anything else disappointed level communication,134,Negative,5,0,train
9f46f6e1-97e8-4679-a68c-a78debca8d19,it's a shame it's only available for UK residents. the app seems the best I have encountered. unfortunately I can't have it. should e extend it to other countrys,1,2025-09-08 20:15:40,"Hi there,

We appreciate your kind words about the app. You're right - we only offer accounts to UK residents, but we understand it would be great if we could have more customers like you with us. I'll get this feedback raised with the team as we always appreciate your suggestions.

All the best,
Team Starling",Starling,Challenger,1,161,2025-09,1,shame available resident seems best encountered unfortunately extend country,76,Negative,5,0,train
d118c78e-e0eb-4e47-b16a-a26625ae4558,"Starling don't allow any transfer relating to crypto. Protections are essential, but an outright ban is too far. I should be able to use my money as I please.",1,2025-09-08 07:27:45,"Thanks for taking the time to leave us a review, Edward.

We constantly review our position in relation to financial crime. We consider crypto activity to be high risk. Due to this, our accounts no longer support buying and selling of cryptocurrencies by bank transfer, or using your debit card. We're sorry for any inconvenience.

Team Starling",Starling,Challenger,1,158,2025-09,1,allow transfer relating crypto protection essential outright ban far able please,80,Negative,5,0,train
0bdf95d4-2a7c-439b-bfff-9ded9a861a68,"Went to open a bank account with them, despite filling things out sending documentation and everything, they turned around and said I had been denied with a very vague explanation that wouldn't help anyone.",1,2025-09-07 17:48:40,"Hi Kevin, We're really sorry to hear we've been unable to open an account for you. As a regulated bank, customers must pass certain checks before we can open an account. The team will always tell you as much information as they can. Team Starling",Starling,Challenger,1,206,2025-09,1,went open despite filling thing sending documentation everything turned around said denied vague explanation help anyone,120,Negative,5,0,test
6bccd6c4-e852-4abe-a66a-bbcfe0f9b566,"Starling provides a surprisingly high level of friction for operating the bank account. Want to pay rent? How about you upload a rental contract for review! Want to log in on another device? How about you go through some epilepsy enducing screen flashes and record a video of yourself! (we'll take several hours to review it) Edit: thanks for the response. It took the Starling team less time to reply to a play store review than review and confirm an app login request, which kinda proves my point",2,2025-09-07 16:10:37,"Hi Dimitri, thanks for your review. As a regulated bank, we take the security and protection of our customers very seriously. Sometimes we may need to ask for further information about a payment. When you log into a new device, we ask you to record a video selfie to ensure only you can access your account. Team Starling",Starling,Challenger,1,498,2025-09,1,provides surprisingly high level friction operating want pay rent upload rental contract review want log another device epilepsy enducing screen flash record video take several hour review edit thanks response took team le reply play store review review confirm login request kinda prof point,292,Negative,5,0,train
c8e7f1b6-7b02-4a4f-9402-3e577885dac0,Can't install starling app after I deleted by mistake,1,2025-09-07 13:50:19,"Hi Frederick, we're sorry to hear this. We'd advise reaching out to our customer service so they can investigate this with you. You can contact them by calling 020 7930 4450. Team Starling",Starling,Challenger,1,53,2025-09,1,install deleted mistake,23,Negative,5,0,train
97f72fe5-34b3-4fa6-8ad7-384a1efd1813,No longer working with custom android roms. Returning to functional legacy banking apps.,1,2025-09-01 13:03:07,"Hi Gregor.

Thanks for your review.

Starling operates many security features to keep our customers safe and our app running smoothly. As part of this, we don’t support jailbroken or rooted devices and customer ROMS.

We're sorry to see you go and we hope you consider us again in the future.

Team Starling.

",Starling,Challenger,1,88,2025-09,1,longer working custom android rom returning functional legacy apps,66,Negative,5,0,train
2861c81a-f7c5-4bfb-83bc-b9ad1e30af86,bait and switch on rates (now 0%),1,2025-08-31 18:58:26,"Hi Kieran, we appreciate your feedback. After extensive customer research and changing rates nationally, we’ve decided on this rate as we feel it suits the current market. Team Starling
",Starling,Challenger,1,33,2025-08,1,bait switch rate,16,Negative,5,0,test
8a56be3d-7da6-4410-8a2f-f8d0bfc5ff27,"can't transfer money out to another bank despite being told I can. go to ""transfers"", except there's no transfers section",2,2025-08-28 17:07:39,"Hi there, thanks for sharing your experience. We're sorry to hear you're facing difficulties making a transfer. To make a transfer in the app, tap Payments and then choose or create the payee. If you need help completing this, our team's on hand to help 24/7 via phone or live chat. Team Starling",Starling,Challenger,1,121,2025-08,1,transfer another despite told transfer except transfer section,62,Negative,5,0,train
242fc531-4ed8-4748-8847-2178a19dbd05,new update on account 2025 if you get a report on your account they suspended your account whiles they investigate they block your account so you cant use your card and I been waiting a week for it be sorted and still awaiting and the customer support just dont really help if this your only bank its bad as you can receive money or anything my advise if you have an account go bank to using a known bank its honestly so so poor,1,2025-08-26 18:46:03,"Hi Adam,

We're really sorry to hear this. Our Customer Service will be happy to take another look if you get in touch directly again.

Many thanks,

Team Starling",Starling,Challenger,1,428,2025-08,1,new update report suspended while investigate block cant waiting sorted awaiting customer support dont help bad receive anything advise known honestly poor,155,Negative,5,0,train
7e8d1e1b-1871-40d7-b0f2-39cba330c9b0,"The app improves a lot on the begining. Sadly this new update ruin everything is awful, less user friendly and totally annoying.",1,2025-08-26 07:57:07,"Hi Max, thanks for the review. You can lock and unlock your card in the app, you can do this by tapping on the card section of the app then the lock toggle. This wouldn’t need a call to us, unless there’s something we need to fix for you. Feel free to email us about this - help@starlingbank.com. We’re keen to get this sorted. Team Starling.",Starling,Challenger,1,128,2025-08,1,improves lot begining sadly new update ruin everything awful le user friendly totally annoying,94,Negative,5,0,train
32325e07-5de6-49e6-ae03-3b6e2e20e9e1,App stopped working,1,2025-08-22 19:26:56,"Hi there.

Thanks for letting us know about our app.

We'd like to know more about what's happening, so if you haven't done so already, here's how you can get in touch with us, and we'll be more than happy to help with this.

https://www.starlingbank.com/contact/

Team Starling",Starling,Challenger,1,19,2025-08,1,stopped working,15,Negative,5,0,train
1ed7d70f-a895-485c-a6f5-f34639e35b06,"1. Enter the SMS code 2. Enter the password 3. Hold the screen right next to your face while we flash lights at you 4. Now record a little video telling us why we should let you log in It's a little over the top, no? Easier to transfer all the money out via the app on my old phone and close the account than go through this on a new one.",2,2025-08-22 10:33:42,"Hi Joe, We have this login process to confirm it is you attempting to log in and to keep your money safe so no one else can access your funds. Team Starling",Starling,Challenger,1,338,2025-08,1,enter sm code enter password hold screen right next face flash light record little video telling let log little top easier transfer via old close new,149,Negative,5,0,train
006f24d2-4e48-42ae-bc33-efd5548cbc28,"Useless business banking, useless customer service. Opened an account as a sole trader with a trading title for my business. They can only allow customers to pay into my account using my personal name, not my trading title. Customer service said the best they could recommend was for me to register with companies house as a limited company, and then apply for a full business bank account. Virgin business banking were dumbstruck when I asked if they could allow me to do this & the answer is yes.",1,2025-08-21 18:43:23,"Hi Andy, thanks for taking the time to share your feedback. We're really sorry to hear that the way our sole trader accounts work is not for you. With a limited company, you'd be able to have customers pay using the limited company name, as shown on Companies House. Team Starling",Starling,Challenger,1,498,2025-08,1,useless business useless customer service opened sole trader trading title business allow customer pay personal name trading title customer service said best recommend register company house limited company apply full business virgin business dumbstruck asked allow answer yes,276,Negative,5,0,train
44508ddb-32be-4d8d-96ff-862024d7a5d7,"Another supposedly modern bank using archaic security. The app is forcing me to reset my password, making me record videos of myself saying passphrases, and then sending me an email to tell me that my password has been reset... to what? TO WHAT? I'll be closing my account because Sterling are just garbage.",1,2025-08-19 22:51:00,"Thanks for sharing this with us.

We wouldn't force our customers to reset their passwords, but we may encourage this to keep your account safe.

Once updated, we wouldn't send an email to confirm, unless requested. Please reach out to us on 020 7930 4450 as we'd like to look into this.

We'll be sad to see you go,
Team Starling",Starling,Challenger,1,307,2025-08,1,another supposedly modern archaic security forcing reset password making record video saying passphrases sending email tell password reset closing sterling garbage,163,Negative,5,0,train
9c3aa740-a279-4c8b-81d6-f66bbe4d7419,Do not use this bank. Totally embarrassed in front of the whole restaurant and then told it was my fault. Where is 'the customer is always right' and then told they don't want to deal with it. Totally unacceptable. Zero stars not available.,1,2025-08-18 16:19:28,"Thanks for your review.

We're sorry to hear about your experience, and how this has impacted you. We'd like to make things right, please could you contact us, so we can look into this further? If you haven't already, raising a complaint helps us understand the impact of your experience: https://www.starlingbank.com/how-to-complain/.

Team Starling",Starling,Challenger,1,240,2025-08,1,totally embarrassed front whole restaurant told fault customer always right told want deal totally unacceptable zero star available,131,Negative,5,0,test
2764475f-dde9-4109-8d0c-da94203ca108,"The previous versions were working fine. I tried upgrading today, and it says failed to upgrade. So I removed and tried installing, but it won't install. The app says it works with my phone (Pixel 6 Pro / Android 16). So now I'm without (phone) access to my account.",1,2025-08-12 23:38:07,"Hi Ivan, thanks for the feedback. The operating system you're using works on the app. It seems, from what you're saying, that the app isn't installing at all. Could you give us a call and maybe contact Google too? We'd like to figure out if this is an issue on our end or theirs. Team Starling",Starling,Challenger,1,266,2025-08,1,previous version working fine tried upgrading today say failed upgrade removed tried installing install say work pixel pro android without access,145,Negative,5,0,train
79206eeb-55f5-4258-87a0-02bc66c2a719,"I got bumped. Money stolen and now gone, and they did nothing about it until now.",1,2025-08-12 19:44:03,"Hi Komen, thanks for taking the time to leave a review. We're so sorry to hear you've not had the best experience. This is far from what we aim to provide. If you haven't done so already, please get in touch to raise a complaint. You can find out more info on how to do this here: https://www.starlingbank.com/how-to-complain/ Team Starling",Starling,Challenger,1,81,2025-08,1,bumped stolen nothing,21,Negative,5,0,train
a094417f-74d9-470b-bfd0-e3156c48f657,why do I have to uninstall to update my Starling Account🤬?,1,2025-08-11 21:35:03,"Hi David, thanks for the review. We're sorry to hear you've had issues with the app. You should be able to update the app without uninstalling it. Open the Play Store app, tap your profile icon, then go to ""Manage apps & device"". Under ""Updates available"", tap ""See details"" then either ""Update all"" or select our app. Hope this helps, Team Starling",Starling,Challenger,1,58,2025-08,1,uninstall update,16,Negative,5,0,train
3c3d3b89-be89-4c8a-87a0-e6d5f96c8a2c,"I loved Starling for years, but something changed in the app recently and it started saying I needed to install the stock OS to continue using it ""for security"". For some context, I am running unrooted official latest LineageOS, and the stock OS is very outdated. So my options are to 1. Install the stock OS and have objectively worse security as it is very old. 2. Buy a new phone as Starling is mobile only. 3. Switch banks, e.g. Monzo doesn't have the same policy. Bye Starling.",1,2025-08-11 08:48:56,"Thanks for your review, Elisha.

We're so sorry you've been unable to use our app on your phone. To keep the app secure and running smoothly, we do require software to run iOS 14 or Android 8.0 for existing customers. Jailbroken or rooted devices and custom ROMs aren’t compatible with Starling’s security features.

Thanks again,
Team Starling",Starling,Challenger,1,482,2025-08,1,loved year something changed recently started saying needed install stock continue security context running unrooted official latest lineageos stock outdated option install stock objectively worse security old buy new switch bank policy bye,240,Negative,5,0,train
3fef4feb-4459-4c7f-8f77-b323993839bb,Starling bank like most banks are a waste of time. Generic response either that read from a card or computer rule generated by the bank as to what assistants can say or state. Realistically speaking not worth the hassle and evidently a waste of time.,1,2025-08-09 03:40:52,"Hi Mark, thanks for taking the time to share your feedback. We're sorry we can't offer you an account at the moment, and appreciate this might be disappointing. We can't share the exact reason for decline, but all applications are subject to eligibility. If you’d like to raise a complaint, please get in touch with our team. Team Starling",Starling,Challenger,1,250,2025-08,1,bank waste generic response either read computer rule generated assistant say state realistically speaking worth hassle evidently waste,135,Negative,5,0,train
31f7d518-de8a-46e7-ada8-e1ea2ab404fc,"A security Warning has blocked my account. Starling unable to do anything except suggest factory resets, which cost us two afternoons and did nothing. They can't even find out what the security failure is.",1,2025-08-08 15:49:02,"Hi Julian, thanks for leaving your feedback, and we're really sorry to hear this. Our app ensures that the phone is secure, and if we find an issue that could potentially impact you, we will restrict the account to help keep your money safe. If you're still facing issues with this, even after a factory reset, please let us know. Team Starling",Starling,Challenger,1,205,2025-08,1,security warning blocked unable anything except suggest factory reset cost two afternoon nothing find security failure,118,Negative,5,0,train
ad3d3555-f4ba-4c64-8539-80da0bb7270e,Very bad bank application I can't open account with starting and open with HSBC was very easy very fast I'm not understand what the thing the are nothing,1,2025-08-05 17:31:43,"Hi Anis, we're really sorry to hear your application was declined.

All our applications are subject to eligibility checks. You can find out more info on how we handle these on our website. If you haven't already, you can find out how to raise a complaint here: https://www.starlingbank.com/how-to-complain/.

We're truly sorry,
Team Starling",Starling,Challenger,1,153,2025-08,1,bad application open starting open easy fast understand thing nothing,69,Negative,5,0,train
c72b8cf6-3d90-4e9d-ae3c-247f81897f09,Incompatible with my phone. New phone or switch to another bank. Time to switch,1,2025-08-04 19:24:24,"Hi Karen, thanks for sharing your feedback. We're really sorry to hear your phone is no longer compatible. From time to time, we have to phase out older phones to ensure our app remains secure. Team Starling",Starling,Challenger,1,79,2025-08,1,incompatible new switch another switch,38,Negative,5,0,train
41774af8-c7b6-4e37-b33f-060a08c6d715,"You are required to hand over I.D. so they can tell you thanks but no thanks, but won't tell you why. Nothing worse than being told there's something wrong with you by the usual crooks and scum that run banking 🤮 😂",1,2025-08-03 15:39:14,"We're sorry we've been unable to offer an account this time. We appreciate this is disappointing. As a regulated bank, everyone must pass checks before we can open an account.
We can't share specific decline reasons, but you can find more info here: https://www.starlingbank.com/legal/privacy-notice/
We hope you'll consider us again in the future.",Starling,Challenger,1,214,2025-08,1,required hand tell thanks thanks tell nothing worse told something wrong usual crook scum run,93,Negative,5,0,train
cc300b86-84f6-4345-9a43-a0b4f851612e,most use less bank . I have ever seen . this even won't deserve 1 star too. I didn't upload any documents while I am creating a bank account. then it's showing we can't offer account by default . this is worst,1,2025-08-03 10:40:28,"Hi Ganesh.

We apologise that we are unable to offer you an account, it must be dissapointing.

As a regulated bank, all our customers must pass certain checks before we can open an account.
You can find more info on how we handle our applications here: https://www.starlingbank.com/legal/privacy-notice/

Team Starling
",Starling,Challenger,1,209,2025-08,1,le ever seen deserve star upload document creating showing offer default worst,78,Negative,5,0,train
40504cbb-9072-4509-9af0-339ca1077b6e,terrible can't open savings account,1,2025-08-03 04:42:41,"Hi Luke, Thanks for taking the time to write a review. We're sorry we cant open a savings account for you. We can't share the exact reason for the decline, but all applications are subject to eligibility checks. We hope to offer more accounts to customers soon. Team Starling",Starling,Challenger,1,35,2025-08,1,terrible open saving,20,Negative,5,0,train
d5b99122-55d3-402d-be8a-57c36dd49d88,unsafe,1,2025-08-02 17:13:48,"Hi there.

Thanks for your review! We take security very seriously at Starling, and we're sorry if we've fallen short of your expectations.

If you need any support or info, here's how you can get in touch with us, and we'll be more than happy to help: https://www.starlingbank.com/contact/

Team Starling",Starling,Challenger,1,6,2025-08,1,unsafe,6,Negative,5,0,train
030d2bd2-8e7a-4d24-8871-be094c21548d,My application was refused without explanation. I would have accepeted refusal more gratifyingly if I was allowed insight into why and what could be done to remedy the rejection.,1,2025-08-02 11:42:39,"We're so sorry we're unable to offer you an account. We appreciate this is disappointing. As a regulated bank, all our customers must pass checks before we can open an account. We're unable to share decline reasons, but you can find more info here: https://www.starlingbank.com/legal/privacy-notice/
We appreciate your interest in us. Team Starling",Starling,Challenger,1,178,2025-08,1,application refused without explanation accepeted refusal gratifyingly allowed insight done remedy rejection,108,Negative,5,0,test
ea03d2fa-2881-4273-b4d1-cc03bb2f95a7,Absolutely rubbish. Refused my application for no reason whatsoever. Waste of time,1,2025-07-31 19:35:13,"Hi Katie,
Thank you for your feedback. We’re sorry we can’t offer you an account at this time. For security reasons, we can't provide details on the application outcome.
Please check our privacy notice for more info on how we handle applications: https://www.starlingbank.com/legal/privacy-notice/.

We appreciate your interest in us.

Team Starling",Starling,Challenger,1,82,2025-07,1,absolutely rubbish refused application reason whatsoever waste,62,Negative,5,0,train
73eb9ff3-2d5a-449d-8d41-ca6db1466cd5,Apparently you can't sign up for a starling business account if you've previously held and closed a starling personal account. Weird policy Starling....,1,2025-07-30 12:15:56,"Hi Lee, thanks for your review. We're currently making some changes to our onboarding process, and have temporarily paused applications to returning customers. While we don't have a specific timeframe on this, we can assure you we're working hard to make it available again very soon. We're sorry for any inconvenience caused by this. Team Starling",Starling,Challenger,1,152,2025-07,1,apparently sign business previously held closed personal weird policy,69,Negative,5,0,train
023e6ae4-7985-4bf5-9a4f-523b74d1dc56,"My wife and I were happy with Starling for 4 years, but out of nowhere, they closed our joint account and her personal account with no real reason. They said we had 90 days, but blocked us from moving our money. No debt, no issues—just shut us out. We don’t recommend this bank.",1,2025-07-30 09:50:14,"Hi Rob,

We’re sorry to hear about your experience. You can find everything you need to know about this here: https://www.starlingbank.com/blog/restriction-on-account-why-does-it-happen/

We understand it's worrying to have your account closed. We’ll only close an account as a last resort and for reasons stated in our T's and C's.

Team Starling
",Starling,Challenger,1,278,2025-07,1,wife happy year nowhere closed joint personal real reason said day blocked moving debt issue shut recommend,107,Negative,5,0,train
96e08368-dd21-48d1-953e-2b40e68dc045,"They has refused to open account for me although I am UK resident without any limitations and use other banks a lot. It's, actually, the first ""bank"" who refuses me.",1,2025-07-29 10:05:32,"Hi there,
We appreciate your feedback and understand how disappointing this can be. As a regulated bank, all our customers must pass certain onboarding checks before we can open an account. You'll find more info about this in our privacy notice: https://www.starlingbank.com/legal/. Again, we're truly sorry for any trouble caused.

Team Starling",Starling,Challenger,1,165,2025-07,1,refused open although resident without limitation bank lot actually first refuse,80,Negative,5,0,train
43ec5b29-d823-42f6-8f20-1decdb67876e,Terrible support experience.,1,2025-07-27 13:40:34,"Hi Daniela, we're sorry to hear about your experience. We're keen to find out more so we can take a look into this. Don't hesitate to contact us at 020 7930 4450 or via the in-app live chat, and we'll be happy to help. Team Starling",Starling,Challenger,1,28,2025-07,1,terrible support experience,27,Negative,5,0,train
bfbf626c-969c-4519-8ae4-aa3271fa3ab7,Horrendous update. Screen input finger is showing the bone! Camera frame for cheques is completely misaligned. Now takes twice as long to input a cheque - I don't have that time to waste.... may have to consider another bank,1,2025-07-25 14:03:38,"Hi Robin.

We're sorry to hear you're not enjoying our app and for any time wasted. We'll share your feedback about the improvements we can make to the processing of cheques.

Team Starling",Starling,Challenger,1,224,2025-07,1,horrendous update screen input finger showing bone camera frame cheque completely misaligned take twice long input cheque waste may consider another,148,Negative,5,0,train
8d6a5669-6e69-498e-a209-50f50dd51274,Declined with no explanation (after entering loads of personal data). I have a very high credit rating so this is really annoying. I could not see how to withdraw my personal data.,1,2025-07-23 19:44:37,"Hi Julia, we're sorry to hear you've been declined for an account. We appreciate you're keen to know more but we're unable to go into detail about how we accept and decline applications. If you'd like your information to be removed from our system, please call on 0207 930 4450. Again, we're sorry for the frustration caused, Team Starling
",Starling,Challenger,1,180,2025-07,1,declined explanation entering load personal data high credit rating annoying see withdraw personal data,103,Negative,5,0,train
58409907-1361-478d-8c25-339fc46a75d3,Becoming Worst.. bank opening application straight away rejected and saying our decision will not be amended.. can i ask what is the reason or multiple reasons for rejecting my application,1,2025-07-22 21:06:31,"Thanks for taking the time to leave us a review.

We're sorry to hear your application was declined. As a regulated bank, all our customers must pass checks before we can open an account. While we can't share specific decline reasons, you can find more info on how we handle our applications here: https://www.starlingbank.com/legal/.

Team Starling",Starling,Challenger,1,188,2025-07,1,becoming worst opening application straight away rejected saying decision amended ask reason multiple reason rejecting application,130,Negative,5,0,train
4f3cdd7d-4b4f-46c7-b5e7-0943f9330cc5,"Being told to factory reset my phone! By a banking app! Give up. And what a total invasion of privacy doing the facial scans. ""Those who give up freedom for security deserve neither"" Also, looks like personal data is sent out of UK for processing. They also got fined £29M this year by the FCA",1,2025-07-18 22:43:48,"Thanks for sharing your thoughts Chris. We're sorry if the app isn't performing as it should for you. If you're having problems with the functionality of the app. Please email us at help@starlingbank.com and the team will help out.

Team Starling",Starling,Challenger,1,293,2025-07,1,told factory reset give total invasion privacy facial scan give freedom security deserve neither look personal data sent processing fined fca,141,Negative,5,0,train
eb905b91-21a7-4e47-b291-9a72f0144ccf,"I made an error while registering unfortunately I can not go back to the page, and that made my registration unsuccessful. How do I rectify that, please? Any contact to reach?",2,2025-07-17 06:26:09,"Hi Oluwakemi,

We're sorry to hear you made an error in your application. Our customer service team will be able to help you with this. Please reach out to them by phone on 020 7930 4450, or email at help@starlingbank.com!

Good luck with the rest of your application,
Team Starling",Starling,Challenger,1,175,2025-07,1,made error registering unfortunately back page made registration unsuccessful rectify please contact reach,106,Negative,5,0,train
f704158c-cc96-4d3f-9937-dc8a217fa0aa,"Their handling of chargeback issues is shocking. They misinterpret MasterCard rules so they don't have to raise chargeback requests. Other banks are successfully processing chargebacks for customers under the same circumstances, with the same card provider. I'll be moving all my accounts from starling to one of the banks that do look after their customers when companies fail to deliver on their contracts. Started out as a fan, but can't wait for FOS case to close so I can move.",1,2025-07-14 12:53:23,"Hi James, thanks for the feedback. We're sorry we weren't able to raise a chargeback for you in this case. We know this is disappointing, and we want to stress that this decision isn't a judgment on the merits of your case; it’s simply a matter of Mastercard’s rules limiting what we are allowed to do through the dispute process. Team Starling",Starling,Challenger,1,482,2025-07,1,handling chargeback issue shocking misinterpret mastercard rule raise chargeback request bank successfully processing chargebacks customer circumstance provider moving account bank look customer company fail deliver contract started fan wait fo case close move,260,Negative,5,0,train
bad488fd-7c36-4a07-be92-28c5f7eee727,"useless features added in the last update, you only show a handful of transactions in spaces and I have to select see all, which is also very confusing, I can see I am now going to miss a lot of payments as I can't see them straight away, this makes having this account no longer a good idea so I will be closing it after this week, terrible new setup absolutely terrible",1,2025-07-13 08:06:57,Hi there. Thanks for the review. We're so sorry to hear that a recent update has soured your experience with the app. We're always looking to make improvements so we know it's disappointing when it feels there's been a step backwards. We truly value your feedback. Sorry to see you go. Team Starling,Starling,Challenger,1,371,2025-07,1,useless feature added last update show handful transaction space select see confusing see miss lot payment see straight away make longer idea closing terrible new setup absolutely terrible,188,Negative,5,0,train
