reviewId,bank,text,rating,sentiment,vader_label,bert_label,xgb_pred,roberta_pred
45b7f98a-caca-4594-84a3-49cfe92f5a2e,Monzo,Thank you very much,5,Positive,Positive,Positive,Positive,Positive
78b8091a-995c-455d-ac24-d20feb0b1958,Monzo,one of the best banking app,5,Positive,Positive,Positive,Positive,Positive
41eec59e-ef6a-425f-9c5b-9bb0e5040c8f,Monzo,never had a issue using the app keep up the good work,5,Positive,Positive,Positive,Positive,Positive
8cb36a0b-2029-4322-ae1e-e8bcdb70dda8,Monzo,love this app so simple to use and nice easy display!,5,Positive,Positive,Positive,Positive,Positive
469333af-28b2-46d7-92f1-b3a2b8cc1d8a,Monzo,Noy cool,1,Negative,Positive,Neutral,Positive,Positive
d2124cd3-8aef-4b03-8065-4f84205a16be,Monzo,Wonderful UI and amazing banking application experience.,5,Positive,Positive,Positive,Positive,Positive
6adb94f5-8127-4a03-ba1d-29670b4324b9,Monzo,I've been with Monzo for several years and my experience is very good. Nice and quick support when you need it. The reason for the 3 star rating is because the savings rates are changing to often which will lead to terminate my account with Monzo. I have to move to another bank with better savings rate sorry Monzo.,3,Neutral,Positive,Positive,Positive,Positive
3cecc835-b08c-454f-b951-45c63c974dd1,Monzo,Great app and easy to use although some features are unorganised and a bit messy which means when you want to pay someone it will take a while to find to them. More worryingly I had my account emptied out through numerous similar purchases in the USA. How this wasn't flagged as suspicious is beyond me. I noticed it the day after but Monzo took two weeks (!) to refund the £7k. I now only keep very small amounts in this account and use Starling instead. Btw I rarely use my card....,3,Neutral,Positive,Negative,Negative,Positive
264ed2e5-f8fe-4695-a994-84b115a8efbb,Monzo,excellent service and a very good app .,5,Positive,Positive,Positive,Positive,Positive
2c7caa4a-2cb3-49c6-8dfb-5fbabc6ae246,Monzo,really good no trouble using trustworthy and good banking with benifits can't ask for more.,5,Positive,Positive,Positive,Positive,Positive
9caabfdf-26ad-413f-a2f4-6f0d4ced7c81,Monzo,Do not download this app. It will be removed from my phone straight after my issue resolved.,1,Negative,Positive,Negative,Positive,Negative
b9ac53fb-e13c-4658-847c-592e2acf5ff3,Monzo,This account is very good for many purposes.,5,Positive,Positive,Positive,Negative,Positive
897a0dc8-8da5-4a34-b105-49d2d338dcf2,Monzo,excellent service. thanks,5,Positive,Positive,Positive,Positive,Positive
5880a7a9-5fd9-4528-bc7d-c2b18bb7d245,Monzo,"Lousy unscrupulous outfit, have basically shut my account today and will not provide a reason? Do not trust this dishonest shower use Starling instead.",1,Negative,Negative,Negative,Negative,Negative
d275cbce-0564-4715-83b9-10741a2da65e,Monzo,great bank easy to use app,5,Positive,Positive,Positive,Positive,Positive
574dd006-6e95-4445-87bc-a5b33a2fc296,Monzo,Amazing bank. so easy to use! amd I especially like the money sound!,5,Positive,Positive,Positive,Positive,Positive
452b2dcf-c7d7-42d8-8ee3-b10eeed2fb30,Monzo,Excellent,5,Positive,Positive,Positive,Positive,Positive
4029fcb2-4693-4540-9aa1-059fb8174777,Monzo,"Very good app, no issues. Tricky user interface at first, but after a day or two becomes easy to use.",5,Positive,Positive,Positive,Positive,Positive
c3e701fe-c76b-4b0c-9491-67831ed8fc39,Monzo,I love this Bank,5,Positive,Positive,Positive,Positive,Positive
ed271ad5-052a-4697-ac86-d8b0ae4dc10d,Monzo,A recent notification indicated that biometrics are becoming mandatory for log-in. That's a deal-breaker for me - I will be closing my account. Very annoying as I've been with Monzo for almost 7 years.,1,Negative,Negative,Negative,Negative,Negative
4354c127-9a18-405a-9f48-d747e5ff5ad5,Monzo,No help whatsoever when trying to contact them. They freeze your card when you dispute something then give you provisional credit you can't use! There is no one to help you. I'm going to contact a lawyer soon if my money is not released to me.,1,Negative,Positive,Negative,Negative,Negative
a2c9d8bc-eede-4bd3-969b-9abfc3017866,Monzo,"The app doesn't work, I can't progress to opening an account. I get sent a magic link to my email, then get a page saying ""sorry about this... Something's gone wrong"" it's been like that for a month I spoke to customer service who were supposed to arrange a call back to fix things and never heard anything. I tried calling again and went down a phoneline rabbit hole that doesn't accept non customer calls.",1,Negative,Negative,Negative,Negative,Negative
edb615cf-c5a6-432a-b28a-2029af45fad0,Monzo,I never received the card and finished the account activation. There is no way to change the address after you apply. Now getting only their annoying awful ads everywhere.,1,Negative,Negative,Negative,Negative,Negative
f9a9b461-ecb5-41f4-a0fd-9d117eac96d0,Monzo,excellent service,5,Positive,Positive,Positive,Positive,Positive
8052b751-50b7-4068-a5a6-0692b301ba70,Monzo,Worst banking app that never existed.. Because as an international student we have to open a bank account as soon as possible so we don't have any other option because Monzo helps us to open bank account within few steps so it is very good option for international student.... But when you add some more money like more than 500 pounds then they will freeze your account without any reason and they will won't respond properly.. It's been 2 days my account was frozen and after requesting......,1,Negative,Positive,Negative,Negative,Negative
c30297d4-1ee9-4c7e-8425-141c5011f9a5,Monzo,Charge you to lift own money out of ATM I will be closing account taking my services elsewhere,1,Negative,Neutral,Negative,Negative,Negative
75293cd8-6b6b-424f-b89d-3b94fdfcdcbf,Monzo,Unable to access thr FAQ / help page,2,Negative,Positive,Negative,Negative,Negative
b6280a33-92ab-488d-91fd-32eb8c8d8eb2,Monzo,This bank service is good,4,Positive,Positive,Positive,Positive,Positive
c880c8e2-1d4f-49bf-b44c-938d42d63de3,Monzo,i liked this Bank,5,Positive,Positive,Positive,Positive,Positive
70eddac4-9524-4279-bc55-68cf1d49482b,Monzo,Excellent I love ❤️ this app Works really smooth and fast,5,Positive,Positive,Positive,Positive,Positive
90f026e1-9868-4ae5-93e1-943758f4b119,Monzo,"Absolutely love Monzo. So easy to use, great when going on holiday or looking to utilise their perks with MAX.",5,Positive,Positive,Positive,Positive,Positive
67387bea-6f89-4055-bdc7-ff493754c311,Monzo,Brilliant and user friendly. One stop shop for your finances.,5,Positive,Positive,Positive,Positive,Positive
190766da-a2e7-4bc2-ba00-945bb46fa7d2,Monzo,Very limited app with poor design and unhelpful customer service if you can ever get to the right person,1,Negative,Negative,Negative,Negative,Negative
44838a74-833e-4e05-ab82-a891e288cdcf,Monzo,amazing banking! thanks monzo,5,Positive,Positive,Positive,Positive,Positive
3274043b-e374-48af-bc60-52f560aaf5eb,Monzo,"Absolutely brilliant way to bank ..everything at your finger tips easy to operate and move money around , transfers super quick and you can sort different accounts including a savings one I'm so impressed with Monza .",5,Positive,Positive,Positive,Positive,Positive
0541fb77-45ce-4fd3-ab14-cfb11f8dd0cc,Monzo,just works and is reliable!,5,Positive,Neutral,Positive,Positive,Positive
12884f30-768f-4888-bb11-9bbcd66062bd,Monzo,"Monzo has helped my wife in uk by providing some documents for to start her job,very useful.Thank you monzo",5,Positive,Neutral,Positive,Positive,Positive
f728e7e7-dd00-41a9-92f2-acf9641e305a,Monzo,I just downloaded this app and signed up for an account. The entire process took 15 minutes. And,5,Positive,Neutral,Negative,Positive,Negative
8a17b257-9a02-4e54-ac09-a67f2613a87c,Monzo,It won't let me log in with my pin when it's right,1,Negative,Neutral,Neutral,Negative,Negative
f01a319d-2cab-484f-bc76-a7d5fbc8a921,Monzo,I switched to monzo for my first bank card as an adult and it's brilliant it's really easy and simple to use and was great to me as it was my first time getting a proper bank account,5,Positive,Positive,Positive,Positive,Positive
8082fd29-ac64-493a-b7b2-fbe8242b8d2c,Monzo,"Updated review: Easy to use, does everything I want. Love how simple it is to move money around. Old review: Simple. Will be better once they are fully covered by FSA",5,Positive,Positive,Positive,Positive,Positive
b5a7a5aa-550e-4708-887c-f8a8ec6f9e47,Monzo,I have enjoyed monzo for many years now,5,Positive,Positive,Positive,Positive,Positive
50a9fa1e-1bc0-480b-9840-9febf0c1d345,Monzo,"Stop spamming me with your trashverts, I refuse to use your bank or what ever your are when you only have 1 actual branch in the whole of the UK. I refuse to travel to London for your no named company",1,Negative,Negative,Negative,Negative,Negative
1da225db-3fab-45b5-b6e3-3180fbac4935,Monzo,I love Monzo best bank I ever been with,5,Positive,Positive,Positive,Positive,Positive
0b40d5a6-71b4-4768-b53f-e3b02fbb2493,Monzo,150% better than NatWest who only care about their pockets and not their customers!,5,Positive,Positive,Negative,Positive,Positive
ab82a924-2bd2-4b42-a0c5-032edf31880c,Monzo,"Great banking app,loads of benefits.",5,Positive,Positive,Positive,Negative,Positive
0eb65ea4-8a07-4570-98e3-c54466fe331c,Monzo,The app is the reason I switched banks. Always offered the best user features and has a great design.,5,Positive,Positive,Positive,Positive,Positive
ce636a58-14aa-438e-98e6-cfa0e62019b4,Monzo,I think that it's brilliant that you tell your customers about this option. Fantastic customer service. Thank you,5,Positive,Positive,Positive,Positive,Positive
3c0fa89b-86ce-4ac5-a921-7ab3069d8677,Monzo,Great! Should have moved away from my other bank accounts before! Highly recommended!,5,Positive,Positive,Positive,Positive,Positive
1ad7a340-cf4f-4fbd-8f26-4de2e5f9a55b,Monzo,Accompanies amazingly with great features for children beginning to use cards! Would highly recommend,5,Positive,Positive,Positive,Positive,Positive
7650a223-e6d1-4c72-8e5d-2f287ac15bdd,Monzo,"Ease of use, great offers.",5,Positive,Positive,Positive,Positive,Positive
ba9c85ed-8b9a-41ce-bc52-816e0e6204c9,Monzo,by far thee best bank iv been with,5,Positive,Positive,Positive,Positive,Positive
3349327d-87ea-4272-9a29-7effe73e00fd,Monzo,4th 4th Ellie,5,Positive,Neutral,Neutral,Positive,Positive
56e58afb-44e1-4b95-8980-73877f4c2fe1,Monzo,Nice,5,Positive,Positive,Positive,Positive,Positive
ec5bf9cb-5745-40f7-a799-1a6a7f261890,Monzo,best bank,5,Positive,Positive,Positive,Positive,Positive
0637cb50-f3f1-4cad-ac0b-da60532cb926,Monzo,Love my Monzo,5,Positive,Positive,Positive,Positive,Positive
19d50771-bfb9-43f4-a2ae-261f90ccb863,Monzo,excellent,5,Positive,Positive,Positive,Positive,Positive
f8ac4602-72c8-49a4-b97f-6ec9a1e2f9c8,Monzo,No issues experienced,5,Positive,Negative,Neutral,Positive,Positive
0f4412e3-a21e-4903-8a61-bb832fa17754,Monzo,Cant open app,1,Negative,Neutral,Negative,Negative,Negative
37108fa0-ba5e-479d-aac8-300923acffa9,Monzo,Monzo app won't open,1,Negative,Neutral,Negative,Negative,Negative
feb0f85f-38be-4852-80a0-79ccc1af635c,Monzo,Good experience,5,Positive,Positive,Positive,Positive,Positive
b6bdc73a-0be4-4976-8fbf-77330956c01f,Monzo,"This update shows as created a week ago on the 10th December yet is only presented in playstore today - 17th Dec - a full week later, meaning my bank details have been left vulnerable to hackers etc if this was a security patc. Unable to leave a review without a rating so left it in the middle for now as no other issues as of yet.",3,Neutral,Neutral,Negative,Negative,Negative
05bdfda3-c5e6-4882-b262-8d113606a1a5,Monzo,Can monzo tell me why my account was temporarily blocked and I haven't gotten any update on why it is taking too long to inform me. I need to get groceries and all my cash is there. So much inconvenience experienced and no response from customer service after mailing them. Seems,2,Negative,Negative,Negative,Negative,Negative
966c50aa-58ec-4175-9f2b-09e15e59c0ef,Monzo,My bank is not reopening,1,Negative,Neutral,Negative,Positive,Negative
fa4516b1-7be1-4aac-8d69-9cad2bfed1a0,Monzo,Updated the app now keeps crashing on trying to open,1,Negative,Neutral,Negative,Negative,Negative
d2c25963-3389-48dc-8e9f-51d5b70b80cc,Monzo,"Mozon have frozen multiple accounts on people for no reason. There's a Facebook group, called stay away from monzomut has 46,0000 people filled with complaints.",1,Negative,Negative,Negative,Negative,Negative
cb0db60a-7d62-4386-996f-1760cd6ca0ba,Monzo,"Can't sign up, only get sorry about that's, somethings gone wrong but we're not sure what.",1,Negative,Negative,Negative,Negative,Negative
91d23fe0-ea34-436d-ac76-64e6fd72357c,Monzo,Load of rubbish tried to download monzo ap and now can't even use monzo,1,Negative,Neutral,Negative,Negative,Negative
5febd9b8-eb34-4839-a3f1-e43afb84d8a9,Monzo,"Monzo is an excellent choice for anyone looking for a modern, efficient, and transparent banking experience.",5,Positive,Positive,Positive,Positive,Positive
446807d8-8b17-449d-ab7f-f62b500a8386,Monzo,Light years ahead of my previous bank.,5,Positive,Neutral,Neutral,Positive,Positive
838868da-bafd-4ee4-a8de-93ba3da50bda,Monzo,I love making 💰,5,Positive,Positive,Positive,Positive,Positive
60942e72-af39-471a-b663-b6ca85c3e52a,Monzo,Seamless banking experience,5,Positive,Neutral,Neutral,Positive,Positive
0bee06da-0ce3-4b74-93a5-f5f8b8be8d93,Monzo,"Latest version not working on android 15, keeps crashing",1,Negative,Neutral,Negative,Negative,Negative
2859760a-53b0-4414-a908-6255d098223e,Monzo,absolutely love monzo I wish I'd switched banks ages ago,5,Positive,Positive,Positive,Positive,Positive
eef941ed-e0df-4843-9e4b-83728ada4bed,Monzo,Great banking experience,5,Positive,Positive,Positive,Positive,Positive
115fa059-3a3c-4ab3-8a99-018f7ff65a18,Monzo,"Easy, simple, no headache. If that sounds good, then get Monzo banking",5,Positive,Positive,Positive,Positive,Positive
4db7910f-753f-4c2c-8ac5-bf1770d11049,Monzo,1000 times better than cash app,5,Positive,Positive,Positive,Positive,Positive
6692c149-8ee5-475e-996b-86f7c988adad,Monzo,verey good,5,Positive,Positive,Positive,Positive,Positive
f2d264dc-37f7-47fa-b2a6-5b7c7953445b,Monzo,"App was initially great, good options for saving and investing which is mostly what I used it for. I recently got a new phone and after attempting to switch, i got stuck on a 'we're confirming your identity' page. After a week of using the in-app chat to people at monzo, the issue still isn't fixed, with my account now being frozen and unable to move or withdraw any money. They threatened to close my account and won't give me a time frame for when this will be fixed. Sad really as it was great.",1,Negative,Positive,Positive,Negative,Negative
d7be796d-f1c2-4729-a34f-617b47f8ef97,Monzo,"Opened an account but now can't complete as app keeps saying try again later...did all the recommended uninstall, restart re install several times and still no resolution. Can't see how I'm ever going to fix it and actually finish opening the account. But wasted a lot of time trying instead.",1,Negative,Negative,Negative,Negative,Negative
26c766ef-0dbd-43de-9df2-70f0b90ee73f,Monzo,Bad app there no other country like France morocco.,1,Negative,Negative,Negative,Negative,Negative
fff6bafd-e496-42d9-8f3c-bc37219eb170,Monzo,Best by miles at present,5,Positive,Positive,Positive,Positive,Positive
bbe0219e-2c3d-4179-b87c-caea3090dcc5,Monzo,awesome,5,Positive,Positive,Positive,Positive,Positive
c3c32fe8-c43b-42ac-a32b-994a09cc9eb9,Monzo,"Don't do it. Security is practically nonexistent. They take forever to react to fraudulent activity. The fees on cash deposits are insane. £1 fee on a £20 deposit? If your funds don't cover an upcoming bill, they tell you to put more money in your account. Not how much or when by, just a random text that looks like it's been written by a teenager. Customer service is truly appalling. Like, shockingly bad from a bank. Gormless is the nicest word that comes to mind. They simply cannot function.",1,Negative,Negative,Negative,Negative,Negative
aeb2a8e6-d634-4fd9-8ebc-226a802c0060,Monzo,Nice,5,Positive,Positive,Positive,Positive,Positive
86ed6800-dce1-498c-999b-bcb2b7e68982,Monzo,"I have been very impressed so far. I haven't experienced any issues, so I can not say how good the customer service is but day to day, a fantastically easy and effective account with great perks. It has been so good I have moved my business account to Monzo too. My only moan actually is that they are doing away with the metal card.....that was the reason I opened the account in the first place!",5,Positive,Positive,Positive,Positive,Positive
b9ec5e04-3c13-425c-b532-20727108ee5f,Monzo,"The new Monzo app update will no longer be compatible with Android 8 phones and there is no web version leaving me without access to my bank account, disgraceful from Monzo.",1,Negative,Negative,Negative,Negative,Negative
ada7e5fd-e067-4816-8da5-9d55b3065fba,Monzo,easy to use all the relevant info on finances,5,Positive,Positive,Neutral,Positive,Positive
841d5a18-0d11-40a5-8e44-ab5cc14e7344,Monzo,Easy to use great app,5,Positive,Positive,Positive,Positive,Positive
2e77b8ae-d8e7-4a5e-a512-9a3d1a6a1107,Monzo,brilliant,5,Positive,Positive,Positive,Positive,Positive
b01abfca-7ff0-43a1-a1c1-4dff6cc536ea,Monzo,"Efficient, Reliable and Fast.",5,Positive,Positive,Positive,Positive,Positive
17b1c01a-5c46-48e3-842c-9e4e2c4b8568,Monzo,Bad app raise money,1,Negative,Negative,Negative,Negative,Negative
4af2967d-5ab6-4499-9337-0b1de8a4a5ff,Monzo,"easy to use, a refreshing change",5,Positive,Positive,Positive,Positive,Positive
8f1f2bc0-b040-48e7-b7d0-8d3b48bd05d1,Monzo,Misleading application it says it gives you 15$ for applying for the app but it doesn't it gives 15$ to the person who sends you the link and it takes your 15$ so accepting links from this app is just a way to get your info for ransomware.,1,Negative,Positive,Negative,Negative,Negative
ae52d3b0-6eef-4bc2-8f49-f2b76fbea40b,Monzo,would be 5 star if they didn't take 1£ each deposit you make,3,Neutral,Neutral,Neutral,Positive,Neutral
b2a71d28-03ed-409d-bf32-5cf3de5273df,Monzo,it works as it should.,5,Positive,Neutral,Neutral,Positive,Positive
d954442a-321c-4afd-a18d-533c435fd615,Monzo,The best bank ever! Safe and secure! The best part is that I always receive my money earlier than my colleagues 🙌 Love Monzo!,5,Positive,Positive,Positive,Positive,Positive
28419877-6d50-4d88-b975-b4817f85364f,Monzo,the best,5,Positive,Positive,Positive,Positive,Positive
f7687f62-92cb-4b08-94e1-1b8419558a94,Monzo,I liked monzo bankee,5,Positive,Positive,Positive,Positive,Positive
13a189db-2a0e-4eb1-a3f5-77242a9d171a,Monzo,Totally fraudulent business. Anvanced scam do not apply. Won't let you close account please investigate!,1,Negative,Negative,Negative,Negative,Negative
fb696bbc-9faa-4aa1-85d1-d443d0110b13,Monzo,I think I've found the best way to bank!,5,Positive,Positive,Positive,Positive,Positive
85a75c3d-9a2e-437e-8b0d-b74e28dc09ca,Monzo,Rubbish,1,Negative,Neutral,Neutral,Negative,Negative
7cb05f6f-e951-44d9-b785-f09f2997259f,Monzo,"awesome, easy to use, handy tips, you can control your spending and any other accounts you have with Monzo! HIGHLY RECOMMEND THIS BANK FOR ADULTS OR CHILDREN. 10/10 MONZO!!!",5,Positive,Positive,Positive,Positive,Positive
8648e7d3-1488-4823-8ad6-1c9f0ea47f22,Monzo,Monzo is so great. Great support. App so so good and easy to use. I'm very satisfied. Thank you Monzo.,5,Positive,Positive,Positive,Positive,Positive
1c3f41fa-d5b0-4237-885c-36be849b280f,Monzo,"If all services were as good as Monzo, what stress-free experiences we'll enjoy!",5,Positive,Positive,Positive,Positive,Positive
cc32d694-d9a8-4e75-8fed-8ee6934e3445,Monzo,makes managing money easier and really effective simple to us.,5,Positive,Positive,Positive,Positive,Positive
e4abcf6e-1c7d-4d50-9b12-e7ef9c311c53,Monzo,Perfect :-),5,Positive,Positive,Positive,Positive,Positive
3a2765c6-213c-4981-b5a5-766b2f728e46,Monzo,Best banking app ever I even removed my lloyds account cause I saw no use in it since monzo has better features and it has litterley anything and everything I need and could ever want,5,Positive,Positive,Positive,Positive,Positive
7f419f16-be21-4f52-a295-acf9d19c777b,Monzo,user friendly,5,Positive,Positive,Neutral,Positive,Positive
cb365740-8818-4510-8a95-be0fef669040,Monzo,Monzo bank is amazing 🤩,5,Positive,Positive,Positive,Positive,Positive
e74e3dfa-472d-404a-99f2-073413c3fa69,Monzo,Amazing app!! Great service. Never had an issue with anything.,5,Positive,Positive,Positive,Positive,Positive
2f144f76-3432-4cff-9967-9b26882ce113,Monzo,I used it for 2 months I received my wages and did few transactions and they sent me a message to let me know they will close my account just like that 🤕,1,Negative,Positive,Negative,Negative,Negative
cf370542-e173-4fa7-be4e-45b7d50c65ff,Monzo,Used to work okay app broken from today no option to continue when sending to bank account with nick name despite pressing continue when it warns me the name doesn't match . Results in loop where it asks me over and over. Please fix its normal to name my different bank accounts so they never a perfect match to my full name,1,Negative,Negative,Negative,Negative,Negative
ec9e2f8f-e96e-4e61-a10d-a2e864faefa6,Monzo,Very poor And not accepted,1,Negative,Negative,Negative,Negative,Negative
d82f0cc2-ea41-4c0b-bf69-26fff6a311c2,Monzo,The best bank ever.,5,Positive,Positive,Positive,Positive,Positive
ed5b073a-f3f3-4c77-97ef-dca2543379e4,Monzo,"Monzo is THE best bank! I feel like I can organise my money better, the pots are a great way to split funds into bills to be paid. I can put money away to save in a separate pot and I can keep a track of what I am spending month by month and where. Another bonus is the ability to Freeze my card when lost and unfreeze if found. Also the ability to receive pending payments into my account early is fantastic. I highly recommend.",5,Positive,Positive,Positive,Positive,Positive
800d718a-6ad1-45db-8a70-10cf8d76f1eb,Monzo,"I cant login with link in my email. After i try to click on link, my monzo app do not want to open.",1,Negative,Negative,Negative,Negative,Negative
214d0c34-fcfd-49f4-a9ee-fcb42aba95b3,Monzo,many thanks for a wonderful service,5,Positive,Positive,Positive,Positive,Positive
0e777511-c8ed-4e12-a5e8-a17340eb57d4,Monzo,excellent banking app,5,Positive,Positive,Positive,Positive,Positive
d75cae6f-712e-49e3-9893-f1894320e4ce,Monzo,"The best bank in the UK without a doubt. I switched from Santander to Monzo so now it's my full time bank and it's one of the best decisions I've made financially. It just offers so much, from helping to manage my money better to offering a great credit card. I really couldn't recommend Monzo more!",5,Positive,Positive,Positive,Positive,Positive
df0ee45c-7819-46e1-8499-0f28ba44e030,Monzo,yes yuse full,5,Positive,Positive,Positive,Positive,Positive
15e32f57-39e1-470b-8661-50f3dc52d30e,Monzo,MONZO 4 LIFE ✅✅✅✅,5,Positive,Neutral,Positive,Positive,Positive
a8b53eab-f8da-4945-9b52-ca15a587be11,Monzo,Love this bank,5,Positive,Positive,Positive,Positive,Positive
f98c1c87-5b3c-4ec8-82ee-1b708c985015,Monzo,"Buttery smooth UI and is super simple to navigate. Organising pots is so easy and you can set up your dashboard to see everything at a glance. Some of the paid perks are so useful, like virtual cards and automatic CSV backups of your transactions in almost real time!",5,Positive,Positive,Positive,Positive,Positive
93aae7ab-8b9f-49d9-8680-fa2228a13837,Monzo,I forgot my pin and after I went thru everything I can't log in or recover my pin,2,Negative,Neutral,Negative,Positive,Negative
55977b80-8ddb-4a4a-8ad0-f7c28d0ba19e,Monzo,my financial life is so much better organised since joining monzo. definitely recommend to anyone thinking of changing bank accounts,5,Positive,Positive,Positive,Positive,Positive
19e84ef0-d7a0-47a1-b700-8aafd60bd080,Monzo,Great stuff 👏,5,Positive,Positive,Positive,Positive,Positive
7f3c9825-ed91-4bf7-8b97-362ed637c7b8,Monzo,My card was stolen on my last day abroad. Once I returned to the UK I noticed that it was being used so I informed Monzo through the app. Within 15 minutes I was re-embursed all fraudulent transactions and the very next day I received a new card. This was better than I could have hoped for.,5,Positive,Negative,Neutral,Positive,Positive
a1da004b-ed1c-4524-9e35-ecfbc413a85f,Monzo,Brilliant app and great banking service,5,Positive,Positive,Positive,Positive,Positive
c33a547b-e5f6-4286-bcb1-78e94829912a,Monzo,Awesome is monzo Features are great,5,Positive,Positive,Positive,Positive,Positive
2ffecf32-fcd7-4d01-a439-d336f3631c0e,Monzo,so far the best bank app I have used. no complaints!,5,Positive,Positive,Positive,Positive,Positive
50917602-1755-4536-8fa1-556a8ad3af6d,Monzo,great app and bank . very helpful and respond quickly to any concerns or issues. very happy,5,Positive,Positive,Positive,Positive,Positive
1c99e1aa-5be8-4c91-85f2-810bf2d0b98c,Monzo,So much easier than physical banking.,5,Positive,Positive,Positive,Positive,Positive
c8eb9236-d810-4a79-aeb2-f69ad3e8d38e,Monzo,Worst app because I didn't purchase any premium plan or any other plan still 3.99£ deducted from my account every month and I contact with support team but no one can resolve my issue,1,Negative,Neutral,Negative,Negative,Negative
39bd9147-cefb-4d67-8221-8c0594912e92,Monzo,Easy and stress free Banking 😉,5,Positive,Positive,Positive,Positive,Positive
d656b00e-6595-4e83-b5d3-19478ae6c1de,Monzo,So bad they blocked my account because my friend send 430£ and it still blocked after i cleared and filled the form I tried calling them but customer service is bad do not recommend to anyone it the worst bank your better off use revolut or any other bank Monzo Sucks,1,Negative,Negative,Negative,Negative,Negative
f783916a-d177-432a-ab92-60e6e5977cd9,Monzo,Won't let me create an account because it doesn't show my address on the list and no option to add manually. Forums say to check with royal mail as they use their database. No issues finding my address on there. Seems a common issue according the forums. Not being able to offer me an account hasnt stopped the daily marketing email and messages tho.,1,Negative,Negative,Negative,Negative,Negative
15058233-9b2f-4b69-8a12-9c68a198491c,Monzo,Opened an account then closed it month or so later as didn't use it. Then tried to open account again but they keep refusing me and not giving me full explanation.,4,Positive,Negative,Negative,Negative,Negative
1cc62337-a59e-40d9-8125-4e246a1cf9c0,Monzo,Cool 😉,5,Positive,Positive,Positive,Positive,Positive
d470b174-4595-4fce-aad5-bf7bbab3f96e,Monzo,so helpful and kind,5,Positive,Positive,Positive,Positive,Positive
8df53d39-dc28-4d18-ae7a-d1d6cee8ac14,Monzo,Super poor customer service. Unhelpful,1,Negative,Positive,Negative,Negative,Negative
a3156738-a66e-4373-b3de-6436b27f2da6,Monzo,Monzo is the best way to get your money a day earlier plus they've never let me down I have recommended monzo to all my friends.,5,Positive,Positive,Positive,Positive,Positive
8f49344c-a5d3-4667-9a23-a7d9ce667f1e,Monzo,"Take my money (and look after it please)! I honestly can't fault this banking app nor the customer service, definitely the future.",5,Positive,Positive,Negative,Negative,Positive
b5a7e6ef-f132-42e6-99f0-e8e79ae46694,Monzo,wonderful and amazing,5,Positive,Positive,Positive,Positive,Positive
03d1bb4d-5160-4538-9c32-817dec729a9d,Monzo,"great service, excellent app",5,Positive,Positive,Positive,Positive,Positive
fa4a37e6-991c-4f88-8533-108dc748bc99,Monzo,who doesn't love an early pay day love how you can create pots and save,5,Positive,Negative,Positive,Positive,Positive
0f9676f1-a680-4753-bbf2-1ac2cb93e39d,Monzo,"App is fine, easy to set up but I did NOT receive the £5 joining bonus when I used my freinds link, and neither did they.",1,Negative,Positive,Negative,Positive,Positive
22c3d9cf-0912-44d2-a88d-77e8d0e7fd58,Monzo,Brilliant service.,5,Positive,Positive,Positive,Positive,Positive
148834a7-f5de-44b4-a11d-10daecef135b,Monzo,yay,4,Positive,Positive,Positive,Positive,Positive
1b163877-c13e-4913-a48b-21dd7253111c,Monzo,Best bank account and services I ever had. Will add later more review,5,Positive,Positive,Positive,Positive,Positive
93150473-fd57-4d21-8edb-b31e0e1d4122,Monzo,fast and quick,5,Positive,Neutral,Neutral,Positive,Positive
9ca65698-5056-45c1-b87b-4e1a47ff2f89,Monzo,zekiel I ess,3,Neutral,Neutral,Neutral,Positive,Positive
2fdc564c-a08b-476f-b94d-ccab53eb6c4e,Monzo,Sounds good but guess I wont No until I start using It...Many Thanks...Mandy Quinn,5,Positive,Positive,Positive,Negative,Positive
da1232a8-856f-4b45-ac5c-ada159d87440,Monzo,Financially the best thing I've done in a long time opening this account.,5,Positive,Positive,Positive,Positive,Positive
18774429-f3d2-4c1a-b3d3-816af946c6dd,Monzo,Very good but in post office is not allowed,4,Positive,Positive,Negative,Positive,Positive
75b28777-eb36-49f1-8eef-cd96d7d231aa,Monzo,great travel/savings account,5,Positive,Positive,Positive,Positive,Positive
4d4ae299-76d1-4719-9b23-efa78ac8dc53,Monzo,Recent user of Monzo and finding it very good so far 👍,5,Positive,Positive,Positive,Positive,Positive
ed6ca1ca-c195-49e3-a4c9-6c03d89957b9,Monzo,"Great mobile banking. Perfect for travelling Europe. Great options for account management, savings and investments etc. Also really handy to quickly request and share money with friends and family.",5,Positive,Positive,Positive,Positive,Positive
5194ed5d-88f1-4af9-814c-bfda4be0e1ec,Monzo,covenient card,5,Positive,Neutral,Neutral,Positive,Positive
658e1fe9-eb01-458e-98fa-e86195b699bb,Monzo,Could someone get intouch with me please. Its so annoying that i cant open an account without photo id.,2,Negative,Negative,Negative,Negative,Positive
026bec0c-bfae-44c9-b46f-5bc8edfa2516,Monzo,I've been waiting for identity verification for over a week. I had a thread going with customer support but now it's been abandoned. No one replies. I tried email... nothing Worst customer service ever I wish I was kidding,1,Negative,Positive,Negative,Negative,Negative
cc174746-2c24-4f26-a6e3-d3e9913a0303,Monzo,"best bank ever, got personal and business accounts with them, thanks monzo",5,Positive,Positive,Positive,Positive,Positive
